Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost
EMP0068,Training Module 2,2021-08-29 02:05:26,1.21,69.71
EMP0069,First Week Check-in,2021-01-20 13:46:48,1.09,130.53
EMP0069,Introduction Session,2021-01-26 14:46:48,1.79,80.24
EMP0069,Complete Documentation,2021-01-28 15:46:48,0.18,488.05
EMP0069,IT Setup,2021-02-12 17:46:48,0.3,78.55
EMP0069,Training Module 1,2021-02-22 20:46:48,0.68,189.01
EMP0069,Training Module 2,2021-03-10 00:46:48,1.85,139.06
EMP0070,First Week Check-in,2024-10-16 14:11:30,1.81,460.84
EMP0070,Introduction Session,2024-10-22 02:11:30,1.1,94.84
EMP0070,Complete Documentation,2024-11-03 02:11:30,1.05,454.43
EMP0070,IT Setup,2024-11-08 04:11:30,0.75,430.16
EMP0070,Training Module 1,2024-11-20 11:11:30,0.72,71.87
EMP0070,Training Module 2,2024-11-23 22:11:30,1.56,146.06
EMP0071,First Week Check-in,2024-07-01 21:26:00,1.66,280.67
EMP0071,Introduction Session,2024-07-04 08:26:00,1.21,236.06
EMP0071,Complete Documentation,2024-07-13 15:26:00,0.82,408.97
EMP0071,IT Setup,2024-07-19 18:26:00,1.81,412.43
EMP0071,Training Module 1,2024-07-24 23:26:00,0.69,278.7
EMP0071,Training Module 2,2024-08-05 03:26:00,0.59,98.71
EMP0072,First Week Check-in,2020-01-28 19:27:34,0.87,396.81
EMP0072,Introduction Session,2020-02-01 06:27:34,1.79,490.79
EMP0072,Complete Documentation,2020-02-02 09:27:34,1.34,363.61
EMP0072,IT Setup,2020-02-06 21:27:34,0.15,217.43
EMP0072,Training Module 1,2020-02-20 07:27:34,0.48,71.25
EMP0072,Training Module 2,2020-02-21 15:27:34,0.3,75.39
EMP0073,First Week Check-in,2023-06-20 17:48:23,1.74,218.14
EMP0073,Introduction Session,2023-07-02 00:48:23,0.69,299.19
EMP0073,Complete Documentation,2023-07-06 00:48:23,0.99,407.44
EMP0073,IT Setup,2023-07-14 02:48:23,1.19,241.48
EMP0073,Training Module 1,2023-07-22 03:48:23,0.32,164.67
EMP0073,Training Module 2,2023-07-25 04:48:23,1.9,137.26
EMP0074,First Week Check-in,2024-09-03 11:11:01,1.91,216.31
EMP0074,Introduction Session,2024-09-06 14:11:01,0.46,52.11
EMP0074,Complete Documentation,2024-09-12 22:11:01,1.75,337.46
EMP0074,IT Setup,2024-09-28 09:11:01,1.33,411.07
EMP0074,Training Module 1,2024-10-01 13:11:01,1.54,455.0
EMP0074,Training Module 2,2024-10-02 19:11:01,0.44,317.13
EMP0075,First Week Check-in,2022-12-31 17:51:57,0.87,402.45
EMP0075,Introduction Session,2023-01-03 18:51:57,0.88,178.86
EMP0075,Complete Documentation,2023-01-13 02:51:57,0.37,485.76
EMP0075,IT Setup,2023-01-22 09:51:57,1.48,300.33
EMP0075,Training Module 1,2023-01-31 18:51:57,1.86,68.58
EMP0075,Training Module 2,2023-02-02 19:51:57,1.96,169.95
EMP0076,First Week Check-in,2023-08-14 13:34:45,0.43,189.26
EMP0076,Introduction Session,2023-08-28 13:34:45,0.93,453.35
EMP0076,Complete Documentation,2023-09-07 15:34:45,0.19,160.67
EMP0076,IT Setup,2023-09-18 23:34:45,0.68,113.53
EMP0076,Training Module 1,2023-09-26 11:34:45,1.4,170.44
EMP0076,Training Module 2,2023-10-08 20:34:45,1.39,265.07
EMP0077,First Week Check-in,2022-08-15 20:57:53,1.48,396.61
EMP0077,Introduction Session,2022-08-23 06:57:53,1.03,75.6
EMP0077,Complete Documentation,2022-08-27 15:57:53,0.28,289.98
EMP0077,IT Setup,2022-09-05 19:57:53,1.88,264.72
EMP0077,Training Module 1,2022-09-16 21:57:53,1.69,79.53
EMP0077,Training Module 2,2022-09-29 21:57:53,1.18,365.94
EMP0078,First Week Check-in,2023-06-08 01:16:48,0.75,177.05
EMP0078,Introduction Session,2023-06-09 01:16:48,0.67,217.93
EMP0078,Complete Documentation,2023-06-21 07:16:48,0.88,117.91
EMP0078,IT Setup,2023-06-27 07:16:48,1.87,90.48
EMP0078,Training Module 1,2023-07-06 08:16:48,0.81,86.03
EMP0078,Training Module 2,2023-07-08 12:16:48,1.97,240.88
EMP0079,First Week Check-in,2022-08-27 00:57:20,1.92,435.72
EMP0079,Introduction Session,2022-08-28 04:57:20,1.15,286.22
EMP0079,Complete Documentation,2022-09-01 09:57:20,1.53,335.2
EMP0079,IT Setup,2022-09-14 17:57:20,0.43,222.22
EMP0079,Training Module 1,2022-09-30 01:57:20,1.1,55.93
EMP0079,Training Module 2,2022-10-14 04:57:20,0.51,433.39
EMP0080,First Week Check-in,2022-03-27 14:41:35,1.13,191.61
EMP0080,Introduction Session,2022-03-28 23:41:35,0.65,94.89
EMP0080,Complete Documentation,2022-04-06 07:41:35,1.92,467.33
EMP0080,IT Setup,2022-04-07 18:41:35,1.03,462.21
EMP0080,Training Module 1,2022-04-16 00:41:35,1.65,203.52
EMP0080,Training Module 2,2022-04-23 09:41:35,0.94,383.21
EMP0081,First Week Check-in,2022-12-07 16:31:25,0.33,282.35
EMP0081,Introduction Session,2022-12-21 18:31:25,0.6,283.57
EMP0081,Complete Documentation,2022-12-27 00:31:25,1.98,416.71
EMP0081,IT Setup,2023-01-02 04:31:25,0.5,266.23
EMP0081,Training Module 1,2023-01-11 08:31:25,1.47,103.83
EMP0081,Training Module 2,2023-01-12 10:31:25,1.07,170.81
EMP0082,First Week Check-in,2024-05-04 16:32:48,1.98,479.79
EMP0082,Introduction Session,2024-05-17 01:32:48,0.12,462.67
EMP0082,Complete Documentation,2024-05-23 05:32:48,1.86,339.65
EMP0082,IT Setup,2024-05-26 15:32:48,1.49,276.6
EMP0082,Training Module 1,2024-06-10 16:32:48,1.51,82.06
EMP0082,Training Module 2,2024-06-25 23:32:48,1.92,315.12
EMP0083,First Week Check-in,2021-12-11 00:16:33,1.45,455.17
EMP0083,Introduction Session,2021-12-24 09:16:33,1.03,111.62
EMP0083,Complete Documentation,2022-01-07 16:16:33,0.58,73.82
EMP0083,IT Setup,2022-01-11 19:16:33,0.4,271.03
EMP0083,Training Module 1,2022-01-26 02:16:33,1.58,197.94
EMP0083,Training Module 2,2022-01-30 04:16:33,0.72,182.5
EMP0084,First Week Check-in,2023-06-22 23:27:11,1.1,279.42
EMP0084,Introduction Session,2023-06-27 10:27:11,0.28,320.59
EMP0084,Complete Documentation,2023-07-09 12:27:11,1.25,327.08
EMP0084,IT Setup,2023-07-21 23:27:11,0.26,150.31
EMP0084,Training Module 1,2023-08-03 01:27:11,0.5,325.35
EMP0084,Training Module 2,2023-08-10 10:27:11,1.79,494.94
EMP0085,First Week Check-in,2020-06-29 05:23:03,0.33,362.52
EMP0085,Introduction Session,2020-07-02 09:23:03,0.96,278.08
EMP0085,Complete Documentation,2020-07-14 11:23:03,1.85,340.24
EMP0085,IT Setup,2020-07-23 11:23:03,1.04,146.35
EMP0085,Training Module 1,2020-07-24 11:23:03,0.61,348.89
EMP0085,Training Module 2,2020-08-05 21:23:03,1.23,468.51
EMP0086,First Week Check-in,2022-07-28 18:38:01,1.2,151.76
EMP0086,Introduction Session,2022-08-07 23:38:01,0.56,118.42
EMP0086,Complete Documentation,2022-08-13 08:38:01,1.48,333.92
EMP0086,IT Setup,2022-08-14 16:38:01,0.22,105.97
EMP0086,Training Module 1,2022-08-16 22:38:01,0.31,376.14
EMP0086,Training Module 2,2022-08-28 22:38:01,0.65,402.22
EMP0087,First Week Check-in,2023-04-24 16:04:39,1.25,464.26
EMP0087,Introduction Session,2023-05-02 04:04:39,1.56,364.14
EMP0087,Complete Documentation,2023-05-06 16:04:39,0.24,161.4
EMP0087,IT Setup,2023-05-19 03:04:39,1.5,301.62
EMP0087,Training Module 1,2023-06-02 10:04:39,0.77,284.57
EMP0087,Training Module 2,2023-06-11 12:04:39,1.79,129.95
EMP0088,First Week Check-in,2023-04-23 17:43:37,1.51,194.14
EMP0088,Introduction Session,2023-05-06 18:43:37,1.2,355.82
EMP0088,Complete Documentation,2023-05-09 02:43:37,1.52,179.73
EMP0088,IT Setup,2023-05-10 12:43:37,0.41,411.07
EMP0088,Training Module 1,2023-05-12 22:43:37,0.66,480.48
EMP0088,Training Module 2,2023-05-25 03:43:37,1.29,439.09
EMP0089,First Week Check-in,2020-05-15 22:05:14,0.76,310.6
EMP0089,Introduction Session,2020-05-29 06:05:14,1.76,414.73
EMP0089,Complete Documentation,2020-06-11 15:05:14,1.73,254.6
EMP0089,IT Setup,2020-06-21 00:05:14,1.2,310.71
EMP0089,Training Module 1,2020-07-06 11:05:14,1.97,130.95
EMP0089,Training Module 2,2020-07-10 14:05:14,0.79,188.36
EMP0090,First Week Check-in,2022-09-01 18:26:20,1.21,445.02
EMP0090,Introduction Session,2022-09-05 00:26:20,1.88,354.16
EMP0090,Complete Documentation,2022-09-12 04:26:20,1.68,434.08
EMP0090,IT Setup,2022-09-15 14:26:20,0.81,63.09
EMP0090,Training Module 1,2022-09-21 23:26:20,0.19,377.66
EMP0090,Training Module 2,2022-10-05 02:26:20,0.27,294.73
EMP0091,First Week Check-in,2024-07-12 23:36:48,1.19,442.47
EMP0091,Introduction Session,2024-07-25 07:36:48,1.9,279.97
EMP0091,Complete Documentation,2024-07-26 14:36:48,1.41,402.13
EMP0091,IT Setup,2024-08-03 19:36:48,0.51,347.47
EMP0091,Training Module 1,2024-08-14 20:36:48,0.92,325.37
EMP0091,Training Module 2,2024-08-29 21:36:48,1.72,418.33
EMP0092,First Week Check-in,2021-04-28 17:53:16,1.38,64.0
EMP0092,Introduction Session,2021-05-05 03:53:16,1.62,158.31
EMP0092,Complete Documentation,2021-05-19 15:53:16,1.5,191.26
EMP0092,IT Setup,2021-05-30 21:53:16,1.14,323.84
EMP0092,Training Module 1,2021-06-06 21:53:16,1.95,204.79
EMP0092,Training Module 2,2021-06-18 00:53:16,0.89,302.59
EMP0093,First Week Check-in,2020-09-09 19:41:10,1.09,52.54
EMP0093,Introduction Session,2020-09-16 21:41:10,1.3,382.38
EMP0093,Complete Documentation,2020-09-26 07:41:10,0.9,270.76
EMP0093,IT Setup,2020-09-30 19:41:10,0.98,451.73
EMP0093,Training Module 1,2020-10-04 07:41:10,1.65,148.51
EMP0093,Training Module 2,2020-10-12 11:41:10,0.71,140.3
EMP0094,First Week Check-in,2020-06-03 03:40:42,1.84,206.45
EMP0094,Introduction Session,2020-06-17 13:40:42,1.35,165.02
EMP0094,Complete Documentation,2020-06-22 16:40:42,0.48,446.91
EMP0094,IT Setup,2020-06-24 02:40:42,1.13,304.46
EMP0094,Training Module 1,2020-07-05 08:40:42,1.37,213.46
EMP0094,Training Module 2,2020-07-19 10:40:42,0.6,300.75
EMP0095,First Week Check-in,2020-01-18 23:04:25,0.7,88.48
EMP0095,Introduction Session,2020-01-22 11:04:25,0.75,388.36
EMP0095,Complete Documentation,2020-02-02 19:04:25,1.68,145.02
EMP0095,IT Setup,2020-02-06 19:04:25,0.94,109.96
EMP0095,Training Module 1,2020-02-10 01:04:25,1.28,466.99
EMP0095,Training Module 2,2020-02-21 08:04:25,0.43,125.25
EMP0096,First Week Check-in,2024-06-09 15:42:29,1.9,305.5
EMP0096,Introduction Session,2024-06-17 01:42:29,1.3,486.22
EMP0096,Complete Documentation,2024-06-29 01:42:29,1.93,386.26
EMP0096,IT Setup,2024-07-02 08:42:29,1.9,81.49
EMP0096,Training Module 1,2024-07-15 19:42:29,1.42,366.06
EMP0096,Training Module 2,2024-07-18 01:42:29,1.54,449.93
EMP0097,First Week Check-in,2021-09-23 20:40:26,0.4,322.09
EMP0097,Introduction Session,2021-10-05 00:40:26,1.9,154.81
EMP0097,Complete Documentation,2021-10-09 02:40:26,1.39,325.7
EMP0097,IT Setup,2021-10-22 03:40:26,1.73,306.42
EMP0097,Training Module 1,2021-11-01 09:40:26,1.65,477.56
EMP0097,Training Module 2,2021-11-07 09:40:26,0.93,494.03
EMP0098,First Week Check-in,2022-02-18 01:22:53,1.23,461.26
EMP0098,Introduction Session,2022-03-04 11:22:53,0.99,106.62
EMP0098,Complete Documentation,2022-03-09 17:22:53,1.47,80.34
EMP0098,IT Setup,2022-03-24 20:22:53,1.83,301.06
EMP0098,Training Module 1,2022-04-02 02:22:53,1.17,459.63
EMP0098,Training Module 2,2022-04-15 07:22:53,1.15,391.66
EMP0099,First Week Check-in,2022-03-28 00:05:15,1.34,287.19
EMP0099,Introduction Session,2022-03-30 11:05:15,1.02,177.69
EMP0099,Complete Documentation,2022-04-14 11:05:15,0.52,174.48
EMP0099,IT Setup,2022-04-16 20:05:15,1.62,116.94
EMP0099,Training Module 1,2022-04-28 20:05:15,0.55,309.07
EMP0099,Training Module 2,2022-05-13 21:05:15,0.69,135.97
EMP0100,First Week Check-in,2022-04-20 05:39:58,0.29,377.18
EMP0100,Introduction Session,2022-05-05 11:39:58,0.22,446.13
EMP0100,Complete Documentation,2022-05-19 22:39:58,0.93,367.2
EMP0100,IT Setup,2022-05-29 00:39:58,0.72,441.45
EMP0100,Training Module 1,2022-05-30 11:39:58,1.35,272.24
EMP0100,Training Module 2,2022-06-04 12:39:58,0.64,186.62
EMP0101,First Week Check-in,2021-05-12 16:55:57,1.61,339.88
EMP0101,Introduction Session,2021-05-17 17:55:57,0.55,443.25
EMP0101,Complete Documentation,2021-05-27 01:55:57,1.18,133.95
EMP0101,IT Setup,2021-06-02 10:55:57,1.1,91.98
EMP0101,Training Module 1,2021-06-12 22:55:57,1.52,62.4
EMP0101,Training Module 2,2021-06-26 23:55:57,1.28,223.59
EMP0102,First Week Check-in,2020-07-19 19:09:13,0.31,319.86
EMP0102,Introduction Session,2020-08-04 07:09:13,0.86,164.93
EMP0102,Complete Documentation,2020-08-14 09:09:13,0.66,466.94
EMP0102,IT Setup,2020-08-24 16:09:13,1.8,127.75
EMP0102,Training Module 1,2020-08-30 03:09:13,0.36,58.35
EMP0102,Training Module 2,2020-09-02 11:09:13,1.96,119.67
EMP0103,First Week Check-in,2023-08-20 15:01:30,1.55,284.46
EMP0103,Introduction Session,2023-09-02 20:01:30,0.14,320.73
EMP0103,Complete Documentation,2023-09-18 04:01:30,0.4,212.44
EMP0103,IT Setup,2023-10-01 12:01:30,0.13,281.03
EMP0103,Training Module 1,2023-10-15 14:01:30,0.13,331.63
EMP0103,Training Module 2,2023-10-22 14:01:30,1.24,397.21
EMP0104,First Week Check-in,2022-11-17 12:10:11,1.35,186.96
EMP0104,Introduction Session,2022-11-19 17:10:11,0.5,68.69
EMP0104,Complete Documentation,2022-11-23 22:10:11,1.79,143.83
EMP0104,IT Setup,2022-11-26 08:10:11,0.99,263.08
EMP0104,Training Module 1,2022-11-27 13:10:11,0.16,108.02
EMP0104,Training Module 2,2022-12-03 15:10:11,1.87,152.46
EMP0105,First Week Check-in,2024-12-09 22:10:05,1.92,381.58
EMP0105,Introduction Session,2024-12-17 07:10:05,1.6,413.71
EMP0105,Complete Documentation,2024-12-23 10:10:05,0.33,445.07
EMP0105,IT Setup,2025-01-03 10:10:05,1.87,338.98
EMP0105,Training Module 1,2025-01-07 20:10:05,0.22,493.34
EMP0105,Training Module 2,2025-01-12 22:10:05,1.83,336.0
EMP0106,First Week Check-in,2021-03-02 17:29:57,0.59,279.05
EMP0106,Introduction Session,2021-03-14 02:29:57,1.46,74.36
EMP0106,Complete Documentation,2021-03-28 07:29:57,1.15,176.14
EMP0106,IT Setup,2021-03-30 17:29:57,1.35,212.13
EMP0106,Training Module 1,2021-04-05 17:29:57,0.47,277.69
EMP0106,Training Module 2,2021-04-13 01:29:57,1.91,361.81
EMP0107,First Week Check-in,2021-10-10 21:36:41,0.52,497.81
EMP0107,Introduction Session,2021-10-15 03:36:41,1.16,285.37
EMP0107,Complete Documentation,2021-10-29 04:36:41,0.27,326.63
EMP0107,IT Setup,2021-10-30 11:36:41,1.45,256.63
EMP0107,Training Module 1,2021-11-08 17:36:41,1.02,472.9
EMP0107,Training Module 2,2021-11-23 01:36:41,0.19,333.6
EMP0108,First Week Check-in,2021-03-06 12:51:49,0.21,135.19
EMP0108,Introduction Session,2021-03-20 23:51:49,0.12,154.88
EMP0108,Complete Documentation,2021-03-25 00:51:49,0.4,443.74
EMP0108,IT Setup,2021-04-04 12:51:49,1.7,94.19
EMP0108,Training Module 1,2021-04-07 00:51:49,1.34,290.21
EMP0108,Training Module 2,2021-04-14 02:51:49,0.81,316.63
EMP0109,First Week Check-in,2022-02-05 22:46:01,0.61,255.85
EMP0109,Introduction Session,2022-02-08 00:46:01,0.55,163.94
EMP0109,Complete Documentation,2022-02-23 08:46:01,1.04,364.48
EMP0109,IT Setup,2022-03-06 18:46:01,1.91,374.91
EMP0109,Training Module 1,2022-03-12 23:46:01,0.55,173.63
EMP0109,Training Module 2,2022-03-21 23:46:01,1.76,354.05
EMP0110,First Week Check-in,2021-04-28 04:40:29,1.54,69.89
EMP0110,Introduction Session,2021-05-09 14:40:29,0.72,249.37
EMP0110,Complete Documentation,2021-05-17 21:40:29,0.62,482.78
EMP0110,IT Setup,2021-05-25 08:40:29,2.0,175.27
EMP0110,Training Module 1,2021-06-06 15:40:29,1.16,331.72
EMP0110,Training Module 2,2021-06-21 18:40:29,1.72,384.2
EMP0111,First Week Check-in,2024-04-02 13:26:35,0.17,204.42
EMP0111,Introduction Session,2024-04-15 18:26:35,1.71,493.92
EMP0111,Complete Documentation,2024-04-26 05:26:35,0.86,137.97
EMP0111,IT Setup,2024-05-03 07:26:35,0.62,278.52
EMP0111,Training Module 1,2024-05-14 18:26:35,0.62,398.5
EMP0111,Training Module 2,2024-05-19 06:26:35,0.58,149.02
EMP0112,First Week Check-in,2021-07-10 17:52:28,0.36,348.98
EMP0112,Introduction Session,2021-07-16 05:52:28,1.54,171.32
EMP0112,Complete Documentation,2021-07-31 15:52:28,1.5,306.67
EMP0112,IT Setup,2021-08-14 21:52:28,0.9,271.97
EMP0112,Training Module 1,2021-08-27 23:52:28,1.36,435.92
EMP0112,Training Module 2,2021-09-07 09:52:28,0.4,396.23
EMP0113,First Week Check-in,2021-12-31 15:12:34,1.05,327.98
EMP0113,Introduction Session,2022-01-11 18:12:34,1.77,435.53
EMP0113,Complete Documentation,2022-01-19 18:12:34,1.8,127.67
EMP0113,IT Setup,2022-01-26 22:12:34,1.26,111.94
EMP0113,Training Module 1,2022-02-03 04:12:34,1.35,318.98
EMP0113,Training Module 2,2022-02-10 13:12:34,0.74,376.29
EMP0114,First Week Check-in,2023-03-16 21:50:17,1.23,140.09
EMP0114,Introduction Session,2023-03-29 05:50:17,1.07,78.63
EMP0114,Complete Documentation,2023-04-10 16:50:17,1.44,452.74
EMP0114,IT Setup,2023-04-20 22:50:17,1.51,285.12
EMP0114,Training Module 1,2023-05-03 04:50:17,1.0,209.85
EMP0114,Training Module 2,2023-05-14 05:50:17,1.12,302.58
EMP0115,First Week Check-in,2022-11-20 16:14:12,1.52,217.61
EMP0115,Introduction Session,2022-12-01 02:14:12,0.74,461.53
EMP0115,Complete Documentation,2022-12-03 14:14:12,1.15,336.58
EMP0115,IT Setup,2022-12-06 23:14:12,1.81,67.49
EMP0115,Training Module 1,2022-12-13 11:14:12,1.92,211.03
EMP0115,Training Module 2,2022-12-20 12:14:12,0.69,220.47
EMP0116,First Week Check-in,2024-10-27 00:43:10,1.47,467.89
EMP0116,Introduction Session,2024-11-07 06:43:10,1.55,197.66
EMP0116,Complete Documentation,2024-11-10 18:43:10,1.22,265.38
EMP0116,IT Setup,2024-11-25 22:43:10,0.23,309.28
EMP0116,Training Module 1,2024-12-08 06:43:10,0.5,388.08
EMP0116,Training Module 2,2024-12-19 10:43:10,1.38,404.02
EMP0117,First Week Check-in,2022-06-30 19:38:32,0.91,367.44
EMP0117,Introduction Session,2022-07-11 06:38:32,0.2,99.85
EMP0117,Complete Documentation,2022-07-26 17:38:32,1.71,436.43
EMP0117,IT Setup,2022-08-03 21:38:32,1.57,497.59
EMP0117,Training Module 1,2022-08-08 07:38:32,1.53,382.71
EMP0117,Training Module 2,2022-08-16 14:38:32,0.34,482.74
EMP0118,First Week Check-in,2023-12-22 12:38:32,0.49,300.9
EMP0118,Introduction Session,2024-01-03 17:38:32,1.54,263.34
EMP0118,Complete Documentation,2024-01-10 17:38:32,1.99,164.6
EMP0118,IT Setup,2024-01-17 23:38:32,0.42,469.97
EMP0118,Training Module 1,2024-01-27 01:38:32,1.27,162.48
EMP0118,Training Module 2,2024-02-11 10:38:32,1.51,212.06
EMP0119,First Week Check-in,2020-11-30 04:50:21,1.59,262.96
EMP0119,Introduction Session,2020-12-03 10:50:21,1.05,142.99
EMP0119,Complete Documentation,2020-12-11 17:50:21,1.51,228.12
EMP0119,IT Setup,2020-12-16 18:50:21,1.29,261.47
EMP0119,Training Module 1,2020-12-26 22:50:21,1.94,441.04
EMP0119,Training Module 2,2021-01-11 00:50:21,0.77,163.82
EMP0120,First Week Check-in,2023-02-23 13:51:36,1.4,197.16
EMP0120,Introduction Session,2023-02-26 18:51:36,0.55,176.71
EMP0120,Complete Documentation,2023-03-02 05:51:36,0.92,218.66
EMP0120,IT Setup,2023-03-13 05:51:36,0.32,486.57
EMP0120,Training Module 1,2023-03-15 12:51:36,1.07,197.85
EMP0120,Training Module 2,2023-03-18 19:51:36,1.37,278.65
EMP0121,First Week Check-in,2023-07-22 23:33:13,1.51,91.41
EMP0121,Introduction Session,2023-08-05 05:33:13,1.69,130.88
EMP0121,Complete Documentation,2023-08-12 17:33:13,0.41,78.07
EMP0121,IT Setup,2023-08-16 05:33:13,0.13,398.82
EMP0121,Training Module 1,2023-08-24 07:33:13,0.89,131.07
EMP0121,Training Module 2,2023-08-29 11:33:13,0.7,136.43
EMP0122,First Week Check-in,2020-06-29 13:15:04,0.28,496.12
EMP0122,Introduction Session,2020-07-08 16:15:04,0.98,379.62
EMP0122,Complete Documentation,2020-07-11 23:15:04,1.45,404.33
EMP0122,IT Setup,2020-07-16 06:15:04,0.35,253.21
EMP0122,Training Module 1,2020-07-20 12:15:04,1.2,473.18
EMP0122,Training Module 2,2020-08-03 16:15:04,0.98,328.52
EMP0123,First Week Check-in,2020-11-20 19:32:27,0.19,420.93
EMP0123,Introduction Session,2020-11-29 21:32:27,1.32,184.04
EMP0123,Complete Documentation,2020-12-12 09:32:27,1.67,350.97
EMP0123,IT Setup,2020-12-26 14:32:27,1.11,372.0
EMP0123,Training Module 1,2020-12-31 20:32:27,0.46,452.75
EMP0123,Training Module 2,2021-01-16 01:32:27,1.3,64.5
EMP0124,First Week Check-in,2021-07-09 23:22:05,0.4,112.68
EMP0124,Introduction Session,2021-07-19 05:22:05,1.59,317.06
EMP0124,Complete Documentation,2021-07-31 12:22:05,1.24,250.58
EMP0124,IT Setup,2021-08-08 18:22:05,1.45,378.45
EMP0124,Training Module 1,2021-08-14 04:22:05,1.51,311.74
EMP0124,Training Module 2,2021-08-20 16:22:05,1.06,391.75
EMP0125,First Week Check-in,2020-07-18 00:24:58,1.72,461.77
EMP0125,Introduction Session,2020-07-26 06:24:58,0.73,170.98
EMP0125,Complete Documentation,2020-07-30 16:24:58,0.73,146.53
EMP0125,IT Setup,2020-08-06 02:24:58,1.14,61.52
EMP0125,Training Module 1,2020-08-14 02:24:58,1.04,470.5
EMP0125,Training Module 2,2020-08-15 10:24:58,1.15,59.66
EMP0126,First Week Check-in,2022-02-12 08:12:17,1.75,240.22
EMP0126,Introduction Session,2022-02-23 08:12:17,0.33,302.35
EMP0126,Complete Documentation,2022-03-01 13:12:17,1.35,296.94
EMP0126,IT Setup,2022-03-09 15:12:17,0.29,340.23
EMP0126,Training Module 1,2022-03-23 18:12:17,0.3,375.5
EMP0126,Training Module 2,2022-04-04 02:12:17,1.93,184.64
EMP0127,First Week Check-in,2024-01-18 20:32:56,0.37,302.46
EMP0127,Introduction Session,2024-01-24 00:32:56,1.51,244.77
EMP0127,Complete Documentation,2024-01-29 06:32:56,1.33,63.32
EMP0127,IT Setup,2024-02-04 06:32:56,0.82,98.02
EMP0127,Training Module 1,2024-02-16 15:32:56,1.45,74.57
EMP0127,Training Module 2,2024-02-19 19:32:56,1.69,81.26
EMP0128,First Week Check-in,2023-12-25 02:21:46,0.24,433.42
EMP0128,Introduction Session,2024-01-03 04:21:46,1.07,264.39
EMP0128,Complete Documentation,2024-01-09 16:21:46,0.51,103.07
EMP0128,IT Setup,2024-01-23 01:21:46,0.64,341.51
EMP0128,Training Module 1,2024-01-25 06:21:46,0.77,403.41
EMP0128,Training Module 2,2024-02-09 08:21:46,0.62,473.22
EMP0129,First Week Check-in,2021-02-14 14:28:13,0.87,209.41
EMP0129,Introduction Session,2021-02-21 23:28:13,0.19,254.76
EMP0129,Complete Documentation,2021-03-08 23:28:13,1.87,460.09
EMP0129,IT Setup,2021-03-22 05:28:13,0.62,450.18
EMP0129,Training Module 1,2021-03-26 14:28:13,0.52,476.97
EMP0129,Training Module 2,2021-03-31 16:28:13,1.31,71.56
EMP0130,First Week Check-in,2020-04-28 01:04:29,0.91,280.24
EMP0130,Introduction Session,2020-05-09 06:04:29,0.34,230.32
EMP0130,Complete Documentation,2020-05-11 10:04:29,1.3,298.19
EMP0130,IT Setup,2020-05-20 13:04:29,0.97,393.37
