Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost,Role
EMP00044,Introduction Session,2020-05-26 20:51:02,1.52,88.44,HR Manager
EMP00044,Complete Documentation,2020-06-09 20:51:02,1.27,447.62,New Hire
EMP00044,IT Setup,2020-06-14 23:51:02,1.73,456.44,IT Staff
EMP00044,Training Module 1,2020-06-29 02:51:02,1.25,343.68,New Hire
EMP00044,Training Module 2,2020-07-05 09:51:02,1.64,224.9,New Hire
EMP00044,Welcome Package Distribution,2020-07-16 18:51:02,1.59,451.04,HR Manager
EMP00044,Feedback Collection,2020-07-22 21:51:02,0.23,289.78,HR Manager
EMP00045,First Week Check-in,2020-05-28 00:18:16,1.24,70.66,HR Manager
EMP00045,Introduction Session,2020-06-08 04:18:16,0.42,264.0,HR Manager
EMP00045,Complete Documentation,2020-06-19 14:18:16,0.14,467.42,New Hire
EMP00045,IT Setup,2020-07-03 15:18:16,1.32,490.34,IT Staff
EMP00045,Training Module 1,2020-07-14 22:18:16,0.34,124.65,New Hire
EMP00045,Training Module 2,2020-07-17 23:18:16,0.74,452.18,New Hire
EMP00045,Welcome Package Distribution,2020-07-30 03:18:16,1.41,381.24,HR Manager
EMP00045,Feedback Collection,2020-08-11 06:18:16,0.16,284.24,HR Manager
EMP00046,First Week Check-in,2020-07-24 01:23:31,1.13,479.89,HR Manager
EMP00046,Introduction Session,2020-07-27 12:23:31,0.62,305.67,HR Manager
EMP00046,Complete Documentation,2020-08-11 15:23:31,1.49,256.94,New Hire
EMP00046,IT Setup,2020-08-13 18:23:31,0.9,352.97,IT Staff
EMP00046,Training Module 1,2020-08-23 04:23:31,1.79,283.91,New Hire
EMP00046,Training Module 2,2020-08-30 09:23:31,1.7,475.62,New Hire
EMP00046,Welcome Package Distribution,2020-09-06 18:23:31,1.47,206.5,HR Manager
EMP00046,Feedback Collection,2020-09-21 02:23:31,0.91,239.38,HR Manager
EMP00047,First Week Check-in,2020-04-28 22:46:01,0.28,270.81,HR Manager
EMP00047,Introduction Session,2020-05-04 04:46:01,1.18,264.57,HR Manager
EMP00047,Complete Documentation,2020-05-17 15:46:01,1.82,386.54,New Hire
EMP00047,IT Setup,2020-05-24 22:46:01,0.39,234.25,IT Staff
EMP00047,Training Module 1,2020-05-30 02:46:01,1.69,278.08,New Hire
EMP00047,Training Module 2,2020-06-03 08:46:01,0.45,366.6,New Hire
EMP00047,Welcome Package Distribution,2020-06-18 19:46:01,0.18,295.4,HR Manager
EMP00047,Feedback Collection,2020-06-19 22:46:01,0.85,121.56,HR Manager
EMP00048,First Week Check-in,2020-04-13 00:10:48,0.95,200.88,HR Manager
EMP00048,Introduction Session,2020-04-18 10:10:48,0.43,322.41,HR Manager
EMP00048,Complete Documentation,2020-04-23 22:10:48,0.59,89.73,New Hire
EMP00048,IT Setup,2020-04-30 05:10:48,0.7,186.58,IT Staff
EMP00048,Training Module 1,2020-05-08 11:10:48,0.92,256.64,New Hire
EMP00048,Training Module 2,2020-05-22 13:10:48,0.21,100.36,New Hire
EMP00048,Welcome Package Distribution,2020-05-26 15:10:48,1.19,216.27,HR Manager
EMP00048,Feedback Collection,2020-06-02 20:10:48,0.73,406.29,HR Manager
EMP00049,First Week Check-in,2020-06-08 10:24:05,1.64,200.12,HR Manager
EMP00049,Introduction Session,2020-06-11 18:24:05,1.82,454.17,HR Manager
EMP00049,Complete Documentation,2020-06-13 05:24:05,0.68,182.56,New Hire
EMP00049,IT Setup,2020-06-23 07:24:05,0.21,142.12,IT Staff
EMP00049,Training Module 1,2020-07-02 08:24:05,1.25,247.2,New Hire
EMP00049,Training Module 2,2020-07-04 19:24:05,1.2,92.09,New Hire
EMP00049,Welcome Package Distribution,2020-07-09 02:24:05,1.17,243.38,HR Manager
EMP00049,Feedback Collection,2020-07-10 07:24:05,1.37,147.44,HR Manager
EMP00050,First Week Check-in,2020-06-13 01:04:04,0.55,78.17,HR Manager
EMP00050,Introduction Session,2020-06-16 07:04:04,1.75,399.58,HR Manager
EMP00050,Complete Documentation,2020-06-29 13:04:04,1.22,337.53,New Hire
EMP00050,IT Setup,2020-07-11 14:04:04,1.17,473.0,IT Staff
EMP00050,Training Module 1,2020-07-18 00:04:04,0.59,377.03,New Hire
EMP00050,Training Module 2,2020-07-20 08:04:04,0.63,219.43,New Hire
EMP00050,Welcome Package Distribution,2020-08-03 16:04:04,0.83,446.51,HR Manager
EMP00050,Feedback Collection,2020-08-08 18:04:04,1.69,199.97,HR Manager
EMP00051,First Week Check-in,2020-07-31 21:22:24,0.11,85.77,HR Manager
EMP00051,Introduction Session,2020-08-12 09:22:24,1.8,137.24,HR Manager
EMP00051,Complete Documentation,2020-08-23 20:22:24,1.67,58.14,New Hire
EMP00051,IT Setup,2020-09-03 04:22:24,0.43,178.9,IT Staff
EMP00051,Training Module 1,2020-09-09 05:22:24,1.9,131.56,New Hire
EMP00051,Training Module 2,2020-09-16 05:22:24,0.84,279.78,New Hire
EMP00051,Welcome Package Distribution,2020-09-19 05:22:24,1.37,468.7,HR Manager
EMP00051,Feedback Collection,2020-10-02 11:22:24,1.68,350.11,HR Manager
EMP00052,First Week Check-in,2020-05-25 21:38:34,0.96,391.93,HR Manager
EMP00052,Introduction Session,2020-06-09 02:38:34,1.47,437.78,HR Manager
EMP00052,Complete Documentation,2020-06-16 02:38:34,0.39,441.06,New Hire
EMP00052,IT Setup,2020-06-18 02:38:34,0.96,288.6,IT Staff
EMP00052,Training Module 1,2020-06-27 06:38:34,1.41,87.66,New Hire
EMP00052,Training Module 2,2020-07-11 13:38:34,1.42,53.0,New Hire
EMP00052,Welcome Package Distribution,2020-07-24 22:38:34,0.46,130.75,HR Manager
EMP00052,Feedback Collection,2020-07-25 22:38:34,0.43,162.04,HR Manager
EMP00053,First Week Check-in,2020-01-12 21:10:48,1.95,407.1,HR Manager
EMP00053,Introduction Session,2020-01-22 08:10:48,1.71,343.56,HR Manager
EMP00053,Complete Documentation,2020-02-04 08:10:48,1.71,343.83,New Hire
EMP00053,IT Setup,2020-02-13 17:10:48,0.99,336.82,IT Staff
EMP00053,Training Module 1,2020-02-16 17:10:48,1.7,363.5,New Hire
EMP00053,Training Module 2,2020-02-27 18:10:48,1.92,468.36,New Hire
EMP00053,Welcome Package Distribution,2020-03-10 19:10:48,1.99,282.46,HR Manager
EMP00053,Feedback Collection,2020-03-15 04:10:48,0.57,207.8,HR Manager
EMP00054,First Week Check-in,2020-05-31 06:03:28,1.31,139.63,HR Manager
EMP00054,Introduction Session,2020-06-07 08:03:28,1.29,200.95,HR Manager
EMP00054,Complete Documentation,2020-06-17 19:03:28,0.85,130.12,New Hire
EMP00054,IT Setup,2020-06-30 03:03:28,1.47,414.58,IT Staff
EMP00054,Training Module 1,2020-07-13 14:03:28,1.48,398.88,New Hire
EMP00054,Training Module 2,2020-07-27 17:03:28,0.46,300.65,New Hire
EMP00054,Welcome Package Distribution,2020-08-05 22:03:28,0.88,238.14,HR Manager
EMP00054,Feedback Collection,2020-08-13 02:03:28,1.01,321.14,HR Manager
EMP00055,First Week Check-in,2020-04-25 17:37:21,0.75,455.27,HR Manager
EMP00055,Introduction Session,2020-04-27 18:37:21,1.81,388.81,HR Manager
EMP00055,Complete Documentation,2020-05-11 00:37:21,0.19,383.47,New Hire
EMP00055,IT Setup,2020-05-18 12:37:21,0.53,453.05,IT Staff
EMP00055,Training Module 1,2020-05-29 18:37:21,0.3,445.62,New Hire
EMP00055,Training Module 2,2020-06-08 03:37:21,1.71,251.2,New Hire
EMP00055,Welcome Package Distribution,2020-06-15 06:37:21,1.52,183.69,HR Manager
EMP00055,Feedback Collection,2020-06-25 13:37:21,0.69,369.29,HR Manager
EMP00056,First Week Check-in,2020-06-21 03:35:52,1.77,284.2,HR Manager
EMP00056,Introduction Session,2020-06-22 07:35:52,1.05,318.68,HR Manager
EMP00056,Complete Documentation,2020-06-27 16:35:52,1.3,421.64,New Hire
EMP00056,IT Setup,2020-07-01 23:35:52,0.66,266.15,IT Staff
EMP00056,Training Module 1,2020-07-17 10:35:52,1.07,264.72,New Hire
EMP00056,Training Module 2,2020-07-30 19:35:52,0.66,155.13,New Hire
EMP00056,Welcome Package Distribution,2020-08-07 23:35:52,0.78,267.88,HR Manager
EMP00056,Feedback Collection,2020-08-17 23:35:52,0.28,485.72,HR Manager
EMP00057,First Week Check-in,2020-10-15 13:21:34,0.34,53.81,HR Manager
EMP00057,Introduction Session,2020-10-26 13:21:34,0.96,85.7,HR Manager
EMP00057,Complete Documentation,2020-11-04 01:21:34,0.61,132.75,New Hire
EMP00057,IT Setup,2020-11-16 07:21:34,0.5,441.45,IT Staff
EMP00057,Training Module 1,2020-11-23 08:21:34,0.15,170.51,New Hire
EMP00057,Training Module 2,2020-11-28 11:21:34,0.39,457.52,New Hire
EMP00057,Welcome Package Distribution,2020-12-01 22:21:34,1.33,74.83,HR Manager
EMP00057,Feedback Collection,2020-12-08 00:21:34,0.77,189.92,HR Manager
EMP00058,First Week Check-in,2020-09-23 21:14:22,1.09,235.51,HR Manager
EMP00058,Introduction Session,2020-09-30 00:14:22,0.27,191.25,HR Manager
EMP00058,Complete Documentation,2020-10-07 02:14:22,1.95,467.85,New Hire
EMP00058,IT Setup,2020-10-08 13:14:22,0.47,298.5,IT Staff
EMP00058,Training Module 1,2020-10-21 14:14:22,0.77,429.1,New Hire
EMP00058,Training Module 2,2020-10-23 15:14:22,0.11,374.19,New Hire
EMP00058,Welcome Package Distribution,2020-10-28 20:14:22,1.59,104.71,HR Manager
EMP00058,Feedback Collection,2020-11-04 02:14:22,0.95,490.26,HR Manager
EMP00059,First Week Check-in,2020-09-02 01:35:13,0.36,177.8,HR Manager
EMP00059,Introduction Session,2020-09-04 04:35:13,1.37,379.91,HR Manager
EMP00059,Complete Documentation,2020-09-06 11:35:13,1.79,425.53,New Hire
EMP00059,IT Setup,2020-09-07 21:35:13,0.48,235.66,IT Staff
EMP00059,Training Module 1,2020-09-13 06:35:13,0.77,416.1,New Hire
EMP00059,Training Module 2,2020-09-26 14:35:13,0.23,382.77,New Hire
EMP00059,Welcome Package Distribution,2020-09-27 16:35:13,1.25,172.34,HR Manager
EMP00059,Feedback Collection,2020-09-30 03:35:13,0.77,325.79,HR Manager
EMP00060,First Week Check-in,2020-05-15 19:31:41,0.69,421.01,HR Manager
EMP00060,Introduction Session,2020-05-19 22:31:41,0.72,234.01,HR Manager
EMP00060,Complete Documentation,2020-05-22 22:31:41,1.89,386.88,New Hire
EMP00060,IT Setup,2020-06-06 03:31:41,0.73,485.02,IT Staff
EMP00060,Training Module 1,2020-06-07 06:31:41,0.88,186.94,New Hire
EMP00060,Training Module 2,2020-06-17 17:31:41,1.96,306.78,New Hire
EMP00060,Welcome Package Distribution,2020-06-28 02:31:41,0.21,355.86,HR Manager
EMP00060,Feedback Collection,2020-07-01 14:31:41,1.63,251.2,HR Manager
EMP00061,First Week Check-in,2020-06-11 04:40:13,1.54,428.63,HR Manager
EMP00061,Introduction Session,2020-06-26 06:40:13,0.51,62.91,HR Manager
EMP00061,Complete Documentation,2020-06-27 18:40:13,0.49,274.93,New Hire
EMP00061,IT Setup,2020-07-11 01:40:13,1.89,308.38,IT Staff
EMP00061,Training Module 1,2020-07-26 05:40:13,0.12,493.41,New Hire
EMP00061,Training Module 2,2020-08-01 16:40:13,2.0,449.26,New Hire
EMP00061,Welcome Package Distribution,2020-08-03 20:40:13,0.46,277.46,HR Manager
EMP00061,Feedback Collection,2020-08-17 20:40:13,1.22,219.17,HR Manager
EMP00062,First Week Check-in,2020-10-18 21:20:38,2.0,306.34,HR Manager
EMP00062,Introduction Session,2020-10-20 01:20:38,0.59,51.01,HR Manager
EMP00062,Complete Documentation,2020-10-31 08:20:38,0.37,296.5,New Hire
EMP00062,IT Setup,2020-11-03 15:20:38,1.08,98.17,IT Staff
EMP00062,Training Module 1,2020-11-13 03:20:38,0.12,434.9,New Hire
EMP00062,Training Module 2,2020-11-24 08:20:38,0.4,220.46,New Hire
EMP00062,Welcome Package Distribution,2020-11-29 16:20:38,0.77,220.6,HR Manager
EMP00062,Feedback Collection,2020-12-14 04:20:38,0.91,112.52,HR Manager
EMP00063,First Week Check-in,2020-12-21 16:49:51,0.42,208.58,HR Manager
EMP00063,Introduction Session,2021-01-04 04:49:51,0.51,333.22,HR Manager
EMP00063,Complete Documentation,2021-01-18 04:49:51,1.98,54.61,New Hire
EMP00063,IT Setup,2021-01-30 12:49:51,0.32,201.61,IT Staff
EMP00063,Training Module 1,2021-02-06 14:49:51,1.59,448.79,New Hire
EMP00063,Training Module 2,2021-02-15 00:49:51,1.58,297.25,New Hire
EMP00063,Welcome Package Distribution,2021-02-17 02:49:51,1.7,104.93,HR Manager
EMP00063,Feedback Collection,2021-02-18 05:49:51,1.18,258.53,HR Manager
EMP00064,First Week Check-in,2020-12-15 11:54:42,1.66,364.65,HR Manager
EMP00064,Introduction Session,2020-12-23 14:54:42,0.62,274.98,HR Manager
EMP00064,Complete Documentation,2020-12-27 21:54:42,1.71,261.34,New Hire
EMP00064,IT Setup,2021-01-04 00:54:42,0.12,178.13,IT Staff
EMP00064,Training Module 1,2021-01-10 01:54:42,1.96,233.83,New Hire
EMP00064,Training Module 2,2021-01-14 07:54:42,0.11,239.82,New Hire
EMP00064,Welcome Package Distribution,2021-01-24 19:54:42,0.86,147.57,HR Manager
EMP00064,Feedback Collection,2021-01-29 19:54:42,0.23,488.62,HR Manager
EMP00065,First Week Check-in,2020-02-01 00:38:04,0.22,408.48,HR Manager
EMP00065,Introduction Session,2020-02-02 06:38:04,0.44,253.5,HR Manager
EMP00065,Complete Documentation,2020-02-03 13:38:04,0.86,56.06,New Hire
EMP00065,IT Setup,2020-02-11 17:38:04,0.55,139.46,IT Staff
EMP00065,Training Module 1,2020-02-25 19:38:04,1.45,311.08,New Hire
EMP00065,Training Module 2,2020-02-27 03:38:04,0.87,407.51,New Hire
EMP00065,Welcome Package Distribution,2020-03-03 12:38:04,1.89,287.98,HR Manager
EMP00065,Feedback Collection,2020-03-15 21:38:04,1.55,363.72,HR Manager
EMP00066,First Week Check-in,2020-01-29 16:02:07,1.62,124.76,HR Manager
EMP00066,Introduction Session,2020-02-06 23:02:07,0.19,402.75,HR Manager
EMP00066,Complete Documentation,2020-02-10 04:02:07,1.56,275.27,New Hire
EMP00066,IT Setup,2020-02-14 09:02:07,0.8,274.46,IT Staff
EMP00066,Training Module 1,2020-02-17 12:02:07,0.46,446.45,New Hire
EMP00066,Training Module 2,2020-02-28 14:02:07,0.43,453.13,New Hire
EMP00066,Welcome Package Distribution,2020-03-02 23:02:07,1.05,360.9,HR Manager
EMP00066,Feedback Collection,2020-03-18 05:02:07,0.87,389.95,HR Manager
EMP00067,First Week Check-in,2020-11-01 03:34:58,1.55,499.14,HR Manager
EMP00067,Introduction Session,2020-11-02 09:34:58,1.67,260.31,HR Manager
EMP00067,Complete Documentation,2020-11-11 09:34:58,1.47,177.67,New Hire
EMP00067,IT Setup,2020-11-26 17:34:58,1.77,61.52,IT Staff
EMP00067,Training Module 1,2020-12-03 18:34:58,1.21,454.86,New Hire
EMP00067,Training Module 2,2020-12-08 20:34:58,1.78,268.63,New Hire
EMP00067,Welcome Package Distribution,2020-12-14 20:34:58,0.67,244.03,HR Manager
EMP00067,Feedback Collection,2020-12-23 02:34:58,1.95,341.38,HR Manager
EMP00068,First Week Check-in,2020-12-15 20:54:24,0.48,152.78,HR Manager
EMP00068,Introduction Session,2020-12-28 05:54:24,1.85,405.94,HR Manager
EMP00068,Complete Documentation,2021-01-11 12:54:24,0.81,350.73,New Hire
EMP00068,IT Setup,2021-01-15 00:54:24,0.59,309.69,IT Staff
EMP00068,Training Module 1,2021-01-23 05:54:24,0.7,383.95,New Hire
EMP00068,Training Module 2,2021-01-31 15:54:24,1.75,140.63,New Hire
EMP00068,Welcome Package Distribution,2021-02-09 16:54:24,0.49,75.81,HR Manager
EMP00068,Feedback Collection,2021-02-12 00:54:24,0.78,238.54,HR Manager
EMP00069,First Week Check-in,2020-07-27 23:36:22,1.98,283.14,HR Manager
EMP00069,Introduction Session,2020-08-04 03:36:22,0.86,266.69,HR Manager
EMP00069,Complete Documentation,2020-08-05 15:36:22,1.78,462.87,New Hire
EMP00069,IT Setup,2020-08-20 23:36:22,0.28,157.47,IT Staff
EMP00069,Training Module 1,2020-08-25 08:36:22,0.22,179.56,New Hire
EMP00069,Training Module 2,2020-08-31 20:36:22,1.12,476.82,New Hire
EMP00069,Welcome Package Distribution,2020-09-03 22:36:22,0.89,156.73,HR Manager
EMP00069,Feedback Collection,2020-09-17 01:36:22,0.15,441.02,HR Manager
EMP00070,First Week Check-in,2020-09-14 14:41:25,0.57,363.38,HR Manager
EMP00070,Introduction Session,2020-09-20 15:41:25,0.46,474.82,HR Manager
EMP00070,Complete Documentation,2020-09-25 22:41:25,1.05,172.12,New Hire
EMP00070,IT Setup,2020-10-01 10:41:25,1.09,322.21,IT Staff
EMP00070,Training Module 1,2020-10-03 18:41:25,0.99,243.75,New Hire
EMP00070,Training Module 2,2020-10-13 21:41:25,0.52,445.75,New Hire
EMP00070,Welcome Package Distribution,2020-10-24 22:41:25,1.8,460.98,HR Manager
EMP00070,Feedback Collection,2020-10-30 03:41:25,0.87,403.64,HR Manager
EMP00071,First Week Check-in,2020-09-09 17:27:23,0.95,202.71,HR Manager
EMP00071,Introduction Session,2020-09-11 00:27:23,1.1,65.04,HR Manager
EMP00071,Complete Documentation,2020-09-14 06:27:23,0.68,445.11,New Hire
EMP00071,IT Setup,2020-09-21 11:27:23,1.69,362.54,IT Staff
EMP00071,Training Module 1,2020-09-22 11:27:23,0.6,364.25,New Hire
EMP00071,Training Module 2,2020-09-24 17:27:23,1.92,156.22,New Hire
EMP00071,Welcome Package Distribution,2020-09-27 20:27:23,0.79,218.24,HR Manager
EMP00071,Feedback Collection,2020-10-06 07:27:23,0.37,314.49,HR Manager
EMP00072,First Week Check-in,2020-12-18 16:36:06,0.51,90.54,HR Manager
EMP00072,Introduction Session,2021-01-03 03:36:06,0.96,445.81,HR Manager
EMP00072,Complete Documentation,2021-01-07 14:36:06,0.88,358.85,New Hire
EMP00072,IT Setup,2021-01-22 20:36:06,1.41,278.23,IT Staff
EMP00072,Training Module 1,2021-01-27 02:36:06,0.69,161.23,New Hire
EMP00072,Training Module 2,2021-02-03 03:36:06,1.99,237.72,New Hire
EMP00072,Welcome Package Distribution,2021-02-13 03:36:06,1.09,118.25,HR Manager
EMP00072,Feedback Collection,2021-02-23 06:36:06,1.45,89.67,HR Manager
EMP00073,First Week Check-in,2020-02-19 23:03:36,1.83,198.7,HR Manager
EMP00073,Introduction Session,2020-02-21 23:03:36,1.13,104.32,HR Manager
EMP00073,Complete Documentation,2020-02-29 01:03:36,1.69,151.97,New Hire
EMP00073,IT Setup,2020-03-02 11:03:36,0.26,347.48,IT Staff
EMP00073,Training Module 1,2020-03-14 22:03:36,1.49,103.89,New Hire
EMP00073,Training Module 2,2020-03-26 08:03:36,0.98,296.65,New Hire
EMP00073,Welcome Package Distribution,2020-03-28 19:03:36,0.91,428.41,HR Manager
EMP00073,Feedback Collection,2020-04-11 19:03:36,1.56,497.94,HR Manager
EMP00074,First Week Check-in,2020-07-04 20:29:09,1.36,475.45,HR Manager
EMP00074,Introduction Session,2020-07-20 05:29:09,0.8,311.82,HR Manager
EMP00074,Complete Documentation,2020-08-01 10:29:09,1.8,461.94,New Hire
EMP00074,IT Setup,2020-08-08 17:29:09,0.68,145.14,IT Staff
EMP00074,Training Module 1,2020-08-24 02:29:09,0.38,288.21,New Hire
EMP00074,Training Module 2,2020-09-06 08:29:09,0.22,249.78,New Hire
EMP00074,Welcome Package Distribution,2020-09-11 11:29:09,1.33,203.14,HR Manager
EMP00074,Feedback Collection,2020-09-21 13:29:09,1.77,451.19,HR Manager
EMP00075,First Week Check-in,2020-05-19 19:02:53,1.6,488.8,HR Manager
EMP00075,Introduction Session,2020-05-28 20:02:53,0.93,330.9,HR Manager
EMP00075,Complete Documentation,2020-06-09 02:02:53,1.19,178.01,New Hire
EMP00075,IT Setup,2020-06-22 14:02:53,0.27,125.71,IT Staff
EMP00075,Training Module 1,2020-07-05 16:02:53,0.7,479.11,New Hire
EMP00075,Training Module 2,2020-07-17 01:02:53,0.9,52.71,New Hire
EMP00075,Welcome Package Distribution,2020-07-25 13:02:53,0.33,323.1,HR Manager
EMP00075,Feedback Collection,2020-08-02 01:02:53,0.25,427.04,HR Manager
EMP00076,First Week Check-in,2020-07-11 15:21:50,1.47,369.34,HR Manager
EMP00076,Introduction Session,2020-07-24 02:21:50,0.88,283.27,HR Manager
EMP00076,Complete Documentation,2020-07-30 06:21:50,1.83,469.6,New Hire
EMP00076,IT Setup,2020-08-13 17:21:50,1.54,322.96,IT Staff
EMP00076,Training Module 1,2020-08-20 00:21:50,1.9,385.5,New Hire
EMP00076,Training Module 2,2020-08-28 12:21:50,1.41,144.3,New Hire
EMP00076,Welcome Package Distribution,2020-09-04 12:21:50,1.5,492.2,HR Manager
EMP00076,Feedback Collection,2020-09-06 18:21:50,1.8,238.98,HR Manager
EMP00077,First Week Check-in,2020-12-14 15:01:48,0.38,257.85,HR Manager
EMP00077,Introduction Session,2020-12-24 15:01:48,1.1,95.88,HR Manager
EMP00077,Complete Documentation,2021-01-07 15:01:48,1.22,481.0,New Hire
EMP00077,IT Setup,2021-01-10 21:01:48,0.34,475.84,IT Staff
EMP00077,Training Module 1,2021-01-13 01:01:48,1.41,456.57,New Hire
EMP00077,Training Module 2,2021-01-27 03:01:48,1.84,258.31,New Hire
EMP00077,Welcome Package Distribution,2021-01-28 06:01:48,0.45,410.86,HR Manager
EMP00077,Feedback Collection,2021-01-31 15:01:48,1.03,268.4,HR Manager
EMP00078,First Week Check-in,2020-03-20 19:48:38,1.83,247.47,HR Manager
EMP00078,Introduction Session,2020-03-22 19:48:38,1.32,446.98,HR Manager
EMP00078,Complete Documentation,2020-04-04 21:48:38,0.31,71.11,New Hire
EMP00078,IT Setup,2020-04-16 06:48:38,1.58,370.17,IT Staff
EMP00078,Training Module 1,2020-04-23 07:48:38,0.34,117.69,New Hire
EMP00078,Training Module 2,2020-04-28 13:48:38,1.08,186.18,New Hire
EMP00078,Welcome Package Distribution,2020-05-03 23:48:38,0.91,319.99,HR Manager
EMP00078,Feedback Collection,2020-05-15 05:48:38,0.1,331.34,HR Manager
EMP00079,First Week Check-in,2020-12-06 12:38:03,0.93,269.14,HR Manager
EMP00079,Introduction Session,2020-12-20 19:38:03,2.0,51.98,HR Manager
EMP00079,Complete Documentation,2020-12-29 00:38:03,1.78,476.57,New Hire
EMP00079,IT Setup,2021-01-01 02:38:03,1.68,80.44,IT Staff
EMP00079,Training Module 1,2021-01-16 06:38:03,1.77,198.62,New Hire
EMP00079,Training Module 2,2021-01-20 13:38:03,0.83,209.07,New Hire
EMP00079,Welcome Package Distribution,2021-01-27 20:38:03,0.73,370.09,HR Manager
EMP00079,Feedback Collection,2021-02-03 03:38:03,0.33,423.72,HR Manager
EMP00080,First Week Check-in,2020-04-26 12:33:12,0.8,107.61,HR Manager
EMP00080,Introduction Session,2020-05-08 15:33:12,0.44,428.28,HR Manager
EMP00080,Complete Documentation,2020-05-18 16:33:12,1.62,161.77,New Hire
EMP00080,IT Setup,2020-05-27 17:33:12,1.78,459.68,IT Staff
EMP00080,Training Module 1,2020-06-09 05:33:12,1.05,408.82,New Hire
EMP00080,Training Module 2,2020-06-15 09:33:12,1.15,435.91,New Hire
EMP00080,Welcome Package Distribution,2020-06-28 20:33:12,0.97,285.15,HR Manager
