event_id,object_id,object_type,activity,timestamp,actor,event_type,department,related_objects,co2_impact,activity_cost
EV_00167,EMP0028,Employee,Training Module 1,2021-09-06 09:42:37,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,1.19,461.41
EV_00168,EMP0028,Employee,Training Module 2,2021-09-19 13:42:37,Trainer_B,Training.Session,Finance,TrainingModule:MOD_002,0.97,351.04
EV_00169,EMP0029,Employee,First Week Check-in,2023-08-14 23:23:37,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,1.9,315.23
EV_00170,EMP0029,Employee,Introduction Session,2023-08-22 03:23:37,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,0.11,450.06
EV_00171,EMP0029,Employee,Complete Documentation,2023-09-01 05:23:37,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0029,1.06,109.44
EV_00172,EMP0029,Employee,IT Setup,2023-09-02 09:23:37,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0029|Equipment:PHONE_EMP0029|Equipment:MONITOR_EMP0029,0.73,403.76
EV_00173,EMP0029,Employee,Training Module 1,2023-09-04 19:23:37,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,1.43,173.2
EV_00174,EMP0029,Employee,Training Module 2,2023-09-19 01:23:37,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,0.11,61.49
EV_00175,EMP0030,Employee,First Week Check-in,2023-12-20 10:56:48,Trainer_C,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.26,403.97
EV_00176,EMP0030,Employee,Introduction Session,2023-12-29 16:56:48,Trainer_A,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.74,463.28
EV_00177,EMP0030,Employee,Complete Documentation,2024-01-03 04:56:48,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0030,1.3,343.29
EV_00178,EMP0030,Employee,IT Setup,2024-01-18 16:56:48,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0030|Equipment:PHONE_EMP0030|Equipment:MONITOR_EMP0030,1.33,288.2
EV_00179,EMP0030,Employee,Training Module 1,2024-01-25 01:56:48,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_001,1.63,191.96
EV_00180,EMP0030,Employee,Training Module 2,2024-01-29 05:56:48,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,0.14,355.34
EV_00181,EMP0031,Employee,First Week Check-in,2021-07-05 12:21:17,Trainer_B,Employee.FirstWeekMeeting,Sales,Department:Sales,1.81,253.45
EV_00182,EMP0031,Employee,Introduction Session,2021-07-15 15:21:17,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,1.96,161.63
EV_00183,EMP0031,Employee,Complete Documentation,2021-07-17 22:21:17,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0031,1.03,355.06
EV_00184,EMP0031,Employee,IT Setup,2021-07-22 02:21:17,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0031|Equipment:PHONE_EMP0031|Equipment:MONITOR_EMP0031,0.39,316.41
EV_00185,EMP0031,Employee,Training Module 1,2021-07-27 14:21:17,Trainer_D,Training.Session,Sales,TrainingModule:MOD_001,0.6,246.16
EV_00186,EMP0031,Employee,Training Module 2,2021-08-08 22:21:17,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,1.79,191.18
EV_00187,EMP0032,Employee,First Week Check-in,2020-07-01 01:12:03,Trainer_A,Employee.FirstWeekMeeting,HR,Department:HR,0.76,305.12
EV_00188,EMP0032,Employee,Introduction Session,2020-07-09 01:12:03,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,0.33,340.68
EV_00189,EMP0032,Employee,Complete Documentation,2020-07-18 01:12:03,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0032,1.43,207.31
EV_00190,EMP0032,Employee,IT Setup,2020-07-24 09:12:03,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0032|Equipment:PHONE_EMP0032|Equipment:MONITOR_EMP0032,0.46,55.49
EV_00191,EMP0032,Employee,Training Module 1,2020-08-04 15:12:03,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,0.66,52.69
EV_00192,EMP0032,Employee,Training Module 2,2020-08-12 18:12:03,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,0.97,370.31
EV_00193,EMP0033,Employee,First Week Check-in,2023-08-21 21:48:32,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,1.57,316.01
EV_00194,EMP0033,Employee,Introduction Session,2023-08-26 01:48:32,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,0.66,221.24
EV_00195,EMP0033,Employee,Complete Documentation,2023-08-28 12:48:32,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0033,0.45,479.72
EV_00196,EMP0033,Employee,IT Setup,2023-09-04 22:48:32,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0033|Equipment:PHONE_EMP0033|Equipment:MONITOR_EMP0033,0.27,220.25
EV_00197,EMP0033,Employee,Training Module 1,2023-09-18 06:48:32,Trainer_D,Training.Session,Finance,TrainingModule:MOD_001,0.2,367.58
EV_00198,EMP0033,Employee,Training Module 2,2023-10-03 14:48:32,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,1.94,435.01
EV_00199,EMP0034,Employee,First Week Check-in,2021-11-25 23:28:12,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,0.2,414.12
EV_00200,EMP0034,Employee,Introduction Session,2021-12-04 00:28:12,Trainer_B,Employee.Onboarding.Introduction,Operations,Department:Operations,1.43,214.32
EV_00201,EMP0034,Employee,Complete Documentation,2021-12-13 02:28:12,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0034,1.53,392.86
EV_00202,EMP0034,Employee,IT Setup,2021-12-20 11:28:12,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0034|Equipment:PHONE_EMP0034|Equipment:MONITOR_EMP0034,1.31,305.0
EV_00203,EMP0034,Employee,Training Module 1,2021-12-23 12:28:12,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.07,368.11
EV_00204,EMP0034,Employee,Training Module 2,2022-01-05 23:28:12,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,0.26,268.38
EV_00205,EMP0035,Employee,First Week Check-in,2020-10-25 17:06:02,Trainer_D,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.11,334.87
EV_00206,EMP0035,Employee,Introduction Session,2020-11-04 19:06:02,Trainer_B,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.62,242.53
EV_00207,EMP0035,Employee,Complete Documentation,2020-11-08 01:06:02,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0035,1.87,207.06
EV_00208,EMP0035,Employee,IT Setup,2020-11-21 13:06:02,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0035|Equipment:PHONE_EMP0035|Equipment:MONITOR_EMP0035,0.71,247.33
EV_00209,EMP0035,Employee,Training Module 1,2020-11-30 14:06:02,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,0.22,391.76
EV_00210,EMP0035,Employee,Training Module 2,2020-12-13 21:06:02,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,0.41,114.72
EV_00211,EMP0036,Employee,First Week Check-in,2023-10-12 22:32:02,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.63,250.63
EV_00212,EMP0036,Employee,Introduction Session,2023-10-25 00:32:02,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.68,313.76
EV_00213,EMP0036,Employee,Complete Documentation,2023-11-02 12:32:02,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0036,0.21,369.08
EV_00214,EMP0036,Employee,IT Setup,2023-11-07 21:32:02,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0036|Equipment:PHONE_EMP0036|Equipment:MONITOR_EMP0036,0.8,228.05
EV_00215,EMP0036,Employee,Training Module 1,2023-11-21 08:32:02,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,1.94,164.89
EV_00216,EMP0036,Employee,Training Module 2,2023-12-03 19:32:02,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,0.79,264.29
EV_00217,EMP0037,Employee,First Week Check-in,2022-12-12 17:03:58,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,1.86,318.1
EV_00218,EMP0037,Employee,Introduction Session,2022-12-14 19:03:58,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,1.57,116.01
EV_00219,EMP0037,Employee,Complete Documentation,2022-12-29 05:03:58,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0037,1.29,441.44
EV_00220,EMP0037,Employee,IT Setup,2023-01-05 06:03:58,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0037|Equipment:PHONE_EMP0037|Equipment:MONITOR_EMP0037,1.52,486.01
EV_00221,EMP0037,Employee,Training Module 1,2023-01-18 18:03:58,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,1.52,464.52
EV_00222,EMP0037,Employee,Training Module 2,2023-01-26 20:03:58,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,0.32,384.86
EV_00223,EMP0038,Employee,First Week Check-in,2024-09-09 20:37:35,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,0.14,217.1
EV_00224,EMP0038,Employee,Introduction Session,2024-09-23 06:37:35,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,1.88,292.51
EV_00225,EMP0038,Employee,Complete Documentation,2024-10-01 14:37:35,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0038,1.07,240.48
EV_00226,EMP0038,Employee,IT Setup,2024-10-08 01:37:35,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0038|Equipment:PHONE_EMP0038|Equipment:MONITOR_EMP0038,1.64,260.84
EV_00227,EMP0038,Employee,Training Module 1,2024-10-20 13:37:35,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,0.67,282.98
EV_00228,EMP0038,Employee,Training Module 2,2024-10-28 18:37:35,Trainer_D,Training.Session,Finance,TrainingModule:MOD_002,0.62,56.67
EV_00229,EMP0039,Employee,First Week Check-in,2023-10-22 13:17:01,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,0.69,228.49
EV_00230,EMP0039,Employee,Introduction Session,2023-11-04 23:17:01,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.8,219.03
EV_00231,EMP0039,Employee,Complete Documentation,2023-11-20 02:17:01,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0039,1.09,357.27
EV_00232,EMP0039,Employee,IT Setup,2023-11-27 07:17:01,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0039|Equipment:PHONE_EMP0039|Equipment:MONITOR_EMP0039,1.26,140.71
EV_00233,EMP0039,Employee,Training Module 1,2023-12-03 10:17:01,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,0.38,465.47
EV_00234,EMP0039,Employee,Training Module 2,2023-12-16 12:17:01,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,1.69,253.07
EV_00235,EMP0040,Employee,First Week Check-in,2020-02-04 18:50:21,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.14,80.37
EV_00236,EMP0040,Employee,Introduction Session,2020-02-13 06:50:21,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.41,235.12
EV_00237,EMP0040,Employee,Complete Documentation,2020-02-28 17:50:21,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0040,0.46,70.4
EV_00238,EMP0040,Employee,IT Setup,2020-03-07 18:50:21,IT_Tech1,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0040|Equipment:PHONE_EMP0040|Equipment:MONITOR_EMP0040,1.55,139.81
EV_00239,EMP0040,Employee,Training Module 1,2020-03-22 04:50:21,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,0.85,205.4
EV_00240,EMP0040,Employee,Training Module 2,2020-03-31 15:50:21,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_002,0.18,496.87
EV_00241,EMP0041,Employee,First Week Check-in,2022-03-01 21:58:05,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,0.39,257.1
EV_00242,EMP0041,Employee,Introduction Session,2022-03-13 09:58:05,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.35,262.06
EV_00243,EMP0041,Employee,Complete Documentation,2022-03-24 12:58:05,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0041,1.87,402.17
EV_00244,EMP0041,Employee,IT Setup,2022-04-06 19:58:05,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0041|Equipment:PHONE_EMP0041|Equipment:MONITOR_EMP0041,1.21,67.5
EV_00245,EMP0041,Employee,Training Module 1,2022-04-17 20:58:05,Trainer_B,Training.Session,Sales,TrainingModule:MOD_001,1.26,74.8
EV_00246,EMP0041,Employee,Training Module 2,2022-04-23 21:58:05,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.99,441.84
EV_00247,EMP0042,Employee,First Week Check-in,2024-12-04 01:58:08,Trainer_A,Employee.FirstWeekMeeting,HR,Department:HR,1.1,181.09
EV_00248,EMP0042,Employee,Introduction Session,2024-12-19 12:58:08,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,1.8,82.39
EV_00249,EMP0042,Employee,Complete Documentation,2024-12-24 21:58:08,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0042,0.17,375.2
EV_00250,EMP0042,Employee,IT Setup,2025-01-01 00:58:08,IT_Tech3,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0042|Equipment:PHONE_EMP0042|Equipment:MONITOR_EMP0042,1.39,75.99
EV_00251,EMP0042,Employee,Training Module 1,2025-01-06 01:58:08,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,0.75,334.28
EV_00252,EMP0042,Employee,Training Module 2,2025-01-13 12:58:08,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,0.39,123.14
EV_00253,EMP0043,Employee,First Week Check-in,2023-06-30 01:48:59,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,0.89,202.33
EV_00254,EMP0043,Employee,Introduction Session,2023-07-11 02:48:59,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,1.35,407.61
EV_00255,EMP0043,Employee,Complete Documentation,2023-07-18 04:48:59,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0043,1.97,93.59
EV_00256,EMP0043,Employee,IT Setup,2023-07-19 08:48:59,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0043|Equipment:PHONE_EMP0043|Equipment:MONITOR_EMP0043,0.95,356.67
EV_00257,EMP0043,Employee,Training Module 1,2023-07-20 14:48:59,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,0.8,319.9
EV_00258,EMP0043,Employee,Training Module 2,2023-07-31 17:48:59,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,0.6,469.93
EV_00259,EMP0044,Employee,First Week Check-in,2022-07-24 17:20:43,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,1.55,266.1
EV_00260,EMP0044,Employee,Introduction Session,2022-08-05 04:20:43,Trainer_C,Employee.Onboarding.Introduction,Operations,Department:Operations,0.12,453.4
EV_00261,EMP0044,Employee,Complete Documentation,2022-08-06 07:20:43,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0044,0.56,100.76
EV_00262,EMP0044,Employee,IT Setup,2022-08-17 17:20:43,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0044|Equipment:PHONE_EMP0044|Equipment:MONITOR_EMP0044,1.54,76.05
EV_00263,EMP0044,Employee,Training Module 1,2022-08-21 03:20:43,Trainer_C,Training.Session,Operations,TrainingModule:MOD_001,1.17,466.34
EV_00264,EMP0044,Employee,Training Module 2,2022-09-01 09:20:43,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,0.52,176.73
EV_00265,EMP0045,Employee,First Week Check-in,2024-10-27 03:37:02,Trainer_C,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.96,261.96
EV_00266,EMP0045,Employee,Introduction Session,2024-11-09 11:37:02,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.98,91.0
EV_00267,EMP0045,Employee,Complete Documentation,2024-11-16 21:37:02,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0045,1.15,352.94
EV_00268,EMP0045,Employee,IT Setup,2024-11-19 02:37:02,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0045|Equipment:PHONE_EMP0045|Equipment:MONITOR_EMP0045,1.48,125.4
EV_00269,EMP0045,Employee,Training Module 1,2024-11-20 09:37:02,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_001,0.6,70.24
EV_00270,EMP0045,Employee,Training Module 2,2024-11-29 13:37:02,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,1.62,398.39
EV_00271,EMP0046,Employee,First Week Check-in,2020-05-25 22:47:38,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.2,347.49
EV_00272,EMP0046,Employee,Introduction Session,2020-05-29 07:47:38,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.72,138.94
EV_00273,EMP0046,Employee,Complete Documentation,2020-06-11 16:47:38,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0046,0.72,346.86
EV_00274,EMP0046,Employee,IT Setup,2020-06-17 22:47:38,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0046|Equipment:PHONE_EMP0046|Equipment:MONITOR_EMP0046,1.8,279.72
EV_00275,EMP0046,Employee,Training Module 1,2020-06-19 22:47:38,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,1.76,281.35
EV_00276,EMP0046,Employee,Training Module 2,2020-06-28 22:47:38,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,1.76,487.43
EV_00277,EMP0047,Employee,First Week Check-in,2023-06-27 18:28:41,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,0.24,304.48
EV_00278,EMP0047,Employee,Introduction Session,2023-07-10 20:28:41,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,0.92,423.87
EV_00279,EMP0047,Employee,Complete Documentation,2023-07-12 08:28:41,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0047,0.65,247.14
EV_00280,EMP0047,Employee,IT Setup,2023-07-27 12:28:41,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0047|Equipment:PHONE_EMP0047|Equipment:MONITOR_EMP0047,0.71,302.86
EV_00281,EMP0047,Employee,Training Module 1,2023-08-08 12:28:41,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,0.47,370.07
EV_00282,EMP0047,Employee,Training Module 2,2023-08-10 16:28:41,Trainer_B,Training.Session,HR,TrainingModule:MOD_002,1.14,401.09
EV_00283,EMP0048,Employee,First Week Check-in,2020-04-18 16:39:35,Trainer_C,Employee.FirstWeekMeeting,Finance,Department:Finance,1.03,468.81
EV_00284,EMP0048,Employee,Introduction Session,2020-05-01 04:39:35,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.57,315.49
EV_00285,EMP0048,Employee,Complete Documentation,2020-05-06 07:39:35,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0048,1.54,85.93
EV_00286,EMP0048,Employee,IT Setup,2020-05-08 07:39:35,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0048|Equipment:PHONE_EMP0048|Equipment:MONITOR_EMP0048,0.2,91.06
EV_00287,EMP0048,Employee,Training Module 1,2020-05-09 13:39:35,Trainer_C,Training.Session,Finance,TrainingModule:MOD_001,1.99,292.33
EV_00288,EMP0048,Employee,Training Module 2,2020-05-21 20:39:35,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,0.39,394.06
EV_00289,EMP0049,Employee,First Week Check-in,2024-09-04 15:40:37,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,0.98,340.29
EV_00290,EMP0049,Employee,Introduction Session,2024-09-10 01:40:37,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,0.11,202.23
EV_00291,EMP0049,Employee,Complete Documentation,2024-09-15 12:40:37,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0049,1.72,238.51
EV_00292,EMP0049,Employee,IT Setup,2024-09-24 17:40:37,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0049|Equipment:PHONE_EMP0049|Equipment:MONITOR_EMP0049,0.64,316.1
EV_00293,EMP0049,Employee,Training Module 1,2024-09-28 22:40:37,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,0.31,284.94
EV_00294,EMP0049,Employee,Training Module 2,2024-10-12 00:40:37,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,0.29,313.23
EV_00295,EMP0050,Employee,First Week Check-in,2020-04-22 13:16:43,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,1.53,198.6
EV_00296,EMP0050,Employee,Introduction Session,2020-04-27 21:16:43,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.36,388.94
EV_00297,EMP0050,Employee,Complete Documentation,2020-05-07 01:16:43,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0050,1.83,421.73
EV_00298,EMP0050,Employee,IT Setup,2020-05-19 10:16:43,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0050|Equipment:PHONE_EMP0050|Equipment:MONITOR_EMP0050,0.45,171.72
EV_00299,EMP0050,Employee,Training Module 1,2020-05-26 18:16:43,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,1.2,214.77
EV_00300,EMP0050,Employee,Training Module 2,2020-05-29 21:16:43,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_002,1.54,221.4
EV_00301,EMP0051,Employee,First Week Check-in,2022-12-25 21:47:29,Trainer_B,Employee.FirstWeekMeeting,Sales,Department:Sales,1.17,53.02
EV_00302,EMP0051,Employee,Introduction Session,2023-01-04 03:47:29,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,1.77,184.77
EV_00303,EMP0051,Employee,Complete Documentation,2023-01-14 05:47:29,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0051,1.15,144.8
EV_00304,EMP0051,Employee,IT Setup,2023-01-24 17:47:29,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0051|Equipment:PHONE_EMP0051|Equipment:MONITOR_EMP0051,1.44,209.79
EV_00305,EMP0051,Employee,Training Module 1,2023-02-03 04:47:29,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,1.24,303.57
